target,kNN_graph,edge_metrics,fw_source,K,p,mu_used,RMSE_scaled,RelRMSE_scaled_pct,RMSE_orig,RelRMSE_orig_pct,R2,best_epoch,best_lr,source_file
Age,20.0,l2,none,5.0,2.0,0.0282842712474619,0.5796611579420535,64.45479130367518,11.952127686379972,37.60768274461452,0.5772110917061404,34,0.0079803049361372,PGNN_ALL_RESULTS_May12/female_pgnn_target-AGE_l2_fw-none_80pct_knn20/age/results_knn20_l2_fw-none_K5_p2.0_mu0.0283.csv
Age,20.0,l2,none,10.0,2.0,0.02,0.5997231527277083,66.6855629697216,12.36578913597346,38.90927932793391,0.5474393224475549,41,0.0080910258923681,PGNN_ALL_RESULTS_May12/female_pgnn_target-AGE_l2_fw-none_80pct_knn20/age/results_knn20_l2_fw-none_K10_p2.0_mu0.02.csv
Age,20.0,l2,none,15.0,5.0,0.0024494897427831,0.5360976338221787,59.61079267253032,11.053884217178007,34.781336147291576,0.6383712369322057,45,0.0081617163535314,PGNN_ALL_RESULTS_May12/female_pgnn_target-AGE_l2_fw-none_80pct_knn20/age/results_knn20_l2_fw-none_K15_p5.0_mu0.00245.csv
Age,20.0,l2,none,40.0,10.0,5e-05,0.566356020126078,62.975340991289286,11.67778690569886,36.74446229429067,0.5963971469216911,32,0.0079519286647152,PGNN_ALL_RESULTS_May12/female_pgnn_target-AGE_l2_fw-none_80pct_knn20/age/results_knn20_l2_fw-none_K40_p10.0_mu5e-05.csv
Age,20.0,l2,none,200.0,100.0,7.071067811865477e-08,0.5812089225417582,64.6268933030835,11.984041158335543,37.70809931981159,0.574950283543355,69,0.008671485117228,PGNN_ALL_RESULTS_May12/female_pgnn_target-AGE_l2_fw-none_80pct_knn20/age/results_knn20_l2_fw-none_K200_p100.0_mu7.07e-08.csv
Age,20.0,l2,none,800.0,10000.0,3.5355339059327374e-13,0.5612810689959916,62.41103732614916,11.5731455631963,36.41520556995937,0.6035978748430191,66,0.0086018887790109,PGNN_ALL_RESULTS_May12/female_pgnn_target-AGE_l2_fw-none_80pct_knn20/age/results_knn20_l2_fw-none_K800_p10000.0_mu3.54e-13.csv
Age,20.0,l2,none,3200.0,1000000.0,1.7677669529663694e-18,0.595276820429779,66.19115789116282,12.274109735180891,38.6208076926156,0.5541249933874025,72,0.0087420158948829,PGNN_ALL_RESULTS_May12/female_pgnn_target-AGE_l2_fw-none_80pct_knn20/age/results_knn20_l2_fw-none_K3200_p1000000.0_mu1.77e-18.csv
Age,30.0,l2,none,40.0,10.0,5e-05,0.557648010329102,62.00706332347537,11.498234863098698,36.17949709048438,0.6087129280632608,95,0.0092838061109327,PGNN_ALL_RESULTS_May12/female_pgnn_target-AGE_l2_fw-none_80pct_knn30/age/results_knn30_l2_fw-none_K40_p10.0_mu5e-05.csv
Age,30.0,l2,none,15.0,5.0,0.0024494897427831,0.577507732392724,64.21534349443641,11.907725908866796,37.46797138896064,0.5803465555418398,31,0.007938309404863,PGNN_ALL_RESULTS_May12/female_pgnn_target-AGE_l2_fw-none_80pct_knn30/age/results_knn30_l2_fw-none_K15_p5.0_mu0.00245.csv
Age,30.0,l2,none,5.0,2.0,0.0282842712474619,0.5725508634383292,63.66416984825063,11.805519545852352,37.14637639135128,0.5875195846139949,32,0.0079519286647152,PGNN_ALL_RESULTS_May12/female_pgnn_target-AGE_l2_fw-none_80pct_knn30/age/results_knn30_l2_fw-none_K5_p2.0_mu0.0283.csv
Age,30.0,l2,none,1600.0,1000000.0,2.500000000000001e-18,0.5396166160896629,60.00208207418228,11.12644275015939,35.009643471341334,0.6336081425721916,55,0.0083588383313389,PGNN_ALL_RESULTS_May12/female_pgnn_target-AGE_l2_fw-none_80pct_knn30/age/results_knn30_l2_fw-none_K1600_p1000000.0_mu2.5e-18.csv
Age,30.0,l2,none,15.0,3.0,0.0081649658092772,0.5561913040307621,61.84508645274008,11.468198875903376,36.084988070249416,0.610754523686075,40,0.0080741665917822,PGNN_ALL_RESULTS_May12/female_pgnn_target-AGE_l2_fw-none_80pct_knn30/age/results_knn30_l2_fw-none_K15_p3.0_mu0.00816.csv
Age,30.0,l2,none,30.0,5.0,0.0017320508075688,0.5948011373931029,66.13826483383859,12.264301373346388,38.58994542526075,0.5548373021072956,46,0.0081801699963272,PGNN_ALL_RESULTS_May12/female_pgnn_target-AGE_l2_fw-none_80pct_knn30/age/results_knn30_l2_fw-none_K30_p5.0_mu0.00173.csv
Age,30.0,l2,none,800.0,10000.0,3.5355339059327374e-13,0.5926368984469002,65.89761464070847,12.219676361019172,38.449531655418845,0.5580709397309367,61,0.0084886799280466,PGNN_ALL_RESULTS_May12/female_pgnn_target-AGE_l2_fw-none_80pct_knn30/age/results_knn30_l2_fw-none_K800_p10000.0_mu3.54e-13.csv
Age,30.0,l2,none,10.0,3.0,0.01,0.6168983376759591,68.5953389591492,12.7199271407087,40.0235838333209,0.5211468098244294,21,0.0078240246106395,PGNN_ALL_RESULTS_May12/female_pgnn_target-AGE_l2_fw-none_80pct_knn30/age/results_knn30_l2_fw-none_K10_p3.0_mu0.01.csv
Age,30.0,l2,none,10.0,2.0,0.02,0.569286943075925,63.30124177741445,11.73822003148087,36.93461670707067,0.5922090048947581,30,0.0079250757223036,PGNN_ALL_RESULTS_May12/female_pgnn_target-AGE_l2_fw-none_80pct_knn30/age/results_knn30_l2_fw-none_K10_p2.0_mu0.02.csv
Age,30.0,l2,none,400.0,10000.0,5e-13,0.5887826955723221,65.46905074864968,12.140206056755916,38.19947626203844,0.5638004028150284,37,0.008025638531605,PGNN_ALL_RESULTS_May12/female_pgnn_target-AGE_l2_fw-none_80pct_knn30/age/results_knn30_l2_fw-none_K400_p10000.0_mu5e-13.csv
Age,30.0,l2,none,100.0,100.0,1.0000000000000001e-07,0.5958635306828701,66.2563964989263,12.286206589135238,38.65887076035219,0.5532456433223978,49,0.0082372966913313,PGNN_ALL_RESULTS_May12/female_pgnn_target-AGE_l2_fw-none_80pct_knn30/age/results_knn30_l2_fw-none_K100_p100.0_mu1e-07.csv
Age,30.0,l2,none,3200.0,1000000.0,1.7677669529663694e-18,0.5779106394958161,64.26014431106653,11.916033245204586,37.4941106402841,0.5797607959919034,67,0.0086249673641049,PGNN_ALL_RESULTS_May12/female_pgnn_target-AGE_l2_fw-none_80pct_knn30/age/results_knn30_l2_fw-none_K3200_p1000000.0_mu1.77e-18.csv
Age,30.0,l2,none,200.0,100.0,7.071067811865477e-08,0.5772251856048619,64.1839260120061,11.901899793502215,37.44963936440284,0.5807570876278074,40,0.0080741665917822,PGNN_ALL_RESULTS_May12/female_pgnn_target-AGE_l2_fw-none_80pct_knn30/age/results_knn30_l2_fw-none_K200_p100.0_mu7.07e-08.csv
Age,30.0,l2,none,80.0,10.0,3.535533905932738e-05,0.5686961488098236,63.23554905227108,11.726038408273524,36.89628691065976,0.5930549599035477,55,0.0083588383313389,PGNN_ALL_RESULTS_May12/female_pgnn_target-AGE_l2_fw-none_80pct_knn30/age/results_knn30_l2_fw-none_K80_p10.0_mu3.54e-05.csv
