p,kNN_graph,target,edge_metrics,fw_source,K,mu_used,RMSE_scaled,RelRMSE_scaled_pct,RMSE_orig,RelRMSE_orig_pct,R2,best_epoch,best_lr,source_file
100.0,40.0,BFP,l2,none,200.0,7.071067811865477e-08,0.2211442193994822,23.86169271799086,1.994308432347195,6.060189407852421,0.93904867559833,146,0.0099956605475048,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BFP_l2_fw-none_80pct_knn40/bfp/results_knn40_l2_fw-none_K200_p100.0_mu7.07e-08.csv
10000.0,2.0,BFP,l2,none,800.0,3.5355339059327374e-13,0.2307240931859717,24.895371125643077,2.0807009552962183,6.322714022401196,0.9336535241761018,71,0.0087184183421959,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BFP_l2_fw-none_80pct_knn2/bfp/results_knn2_l2_fw-none_K800_p10000.0_mu3.54e-13.csv
10000.0,5.0,BFP,l2,none,800.0,3.5355339059327374e-13,0.2368579231378109,25.557217796981117,2.1360166138628798,6.490804054362561,0.9300789732002056,85,0.0090517171631665,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BFP_l2_fw-none_80pct_knn5/bfp/results_knn5_l2_fw-none_K800_p10000.0_mu3.54e-13.csv
10000.0,10.0,BFP,l2,none,400.0,5e-13,0.2350694590037943,25.36424064515259,2.1198882044241643,6.441793974246232,0.9311309044948474,115,0.0096855290063012,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BFP_l2_fw-none_80pct_knn10/bfp/results_knn10_l2_fw-none_K400_p10000.0_mu5e-13.csv
10000.0,15.0,BFP,l2,none,400.0,5e-13,0.2777877363476398,28.368286261466015,2.13466091384892,8.13803642875305,0.9195139759583276,112,0.0096329612111306,PGNN_ALL_RESULTS_May12/male_pgnn_target-BFP_l2_fw-none_80pct_knn15/bfp/results_knn15_l2_fw-none_K400_p10000.0_mu5e-13.csv
10000.0,20.0,BFP,l2,none,800.0,3.5355339059327374e-13,0.2876687848132807,29.37736036647231,2.2105922379420604,8.42751185669784,0.9136862840634384,86,0.0090753945490454,PGNN_ALL_RESULTS_May12/male_pgnn_target-BFP_l2_fw-none_80pct_knn20/bfp/results_knn20_l2_fw-none_K800_p10000.0_mu3.54e-13.csv
10000.0,25.0,BFP,l2,none,400.0,5e-13,0.2425289089804046,26.16912310452885,2.1871582911926013,6.646210432947953,0.9266907139924084,172,0.0098715031251188,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BFP_l2_fw-none_80pct_knn25/bfp/results_knn25_l2_fw-none_K400_p10000.0_mu5e-13.csv
10000.0,30.0,BFP,l2,none,800.0,3.5355339059327374e-13,0.2389484673406149,25.78278970438228,2.154869473757881,6.548093037345475,0.92883925896237,118,0.0097347245058564,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BFP_l2_fw-none_80pct_knn30/bfp/results_knn30_l2_fw-none_K800_p10000.0_mu3.54e-13.csv
10000.0,35.0,BFP,l2,none,800.0,3.5355339059327374e-13,0.2473032039016814,26.684274523209066,2.230213553569127,6.777044280297952,0.9237760502384096,90,0.0091692456553619,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BFP_l2_fw-none_80pct_knn35/bfp/results_knn35_l2_fw-none_K800_p10000.0_mu3.54e-13.csv
10000.0,40.0,BFP,l2,none,400.0,5e-13,0.2345114515647983,25.30403105848633,2.1148558587505795,6.426501972541251,0.9314574790815466,131,0.0099036200483983,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BFP_l2_fw-none_80pct_knn40/bfp/results_knn40_l2_fw-none_K400_p10000.0_mu5e-13.csv
1000000.0,2.0,BFP,l2,none,3200.0,1.7677669529663694e-18,0.2329497891036068,25.1355260445214,2.1007726468267616,6.383706720640915,0.9323673184860736,130,0.0098933973470633,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BFP_l2_fw-none_80pct_knn2/bfp/results_knn2_l2_fw-none_K3200_p1000000.0_mu1.77e-18.csv
1000000.0,5.0,BFP,l2,none,3200.0,1.7677669529663694e-18,0.2301544085620085,24.83390155849776,2.0755635144696662,6.307102663608567,0.9339807540249604,118,0.0097347245058564,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BFP_l2_fw-none_80pct_knn5/bfp/results_knn5_l2_fw-none_K3200_p1000000.0_mu1.77e-18.csv
1000000.0,10.0,BFP,l2,none,3200.0,1.7677669529663694e-18,0.2315364165798544,24.98302167000321,2.08802664003364,6.344974890545217,0.9331855221664564,129,0.009882689784668,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BFP_l2_fw-none_80pct_knn10/bfp/results_knn10_l2_fw-none_K3200_p1000000.0_mu1.77e-18.csv
1000000.0,15.0,BFP,l2,none,3200.0,1.7677669529663694e-18,0.237538656381035,25.63066962636577,2.1421555388924323,6.509458665573281,0.9296764874840876,117,0.0097187152693702,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BFP_l2_fw-none_80pct_knn15/bfp/results_knn15_l2_fw-none_K3200_p1000000.0_mu1.77e-18.csv
1000000.0,20.0,BFP,l2,none,1600.0,2.500000000000001e-18,0.2688180911722692,27.45228663763722,2.065733858120385,7.875263598273797,0.9246277773545932,106,0.0095186998443402,PGNN_ALL_RESULTS_May12/male_pgnn_target-BFP_l2_fw-none_80pct_knn20/bfp/results_knn20_l2_fw-none_K1600_p1000000.0_mu2.5e-18.csv
1000000.0,25.0,BFP,l2,none,3200.0,1.7677669529663694e-18,0.2281788897238392,24.620741008323737,2.057747936405037,6.252965712808554,0.935109235798836,138,0.0099611725283593,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BFP_l2_fw-none_80pct_knn25/bfp/results_knn25_l2_fw-none_K3200_p1000000.0_mu1.77e-18.csv
1000000.0,30.0,BFP,l2,none,1600.0,2.500000000000001e-18,0.2397159004549981,25.865596540603228,2.1617904694285466,6.569124159700903,0.928381429646786,175,0.0098351298783183,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BFP_l2_fw-none_80pct_knn30/bfp/results_knn30_l2_fw-none_K1600_p1000000.0_mu2.5e-18.csv
1000000.0,35.0,BFP,l2,none,1600.0,2.500000000000001e-18,0.2716548792047428,27.741985585569186,2.087533148385092,7.958369733371984,0.9230286052632136,96,0.0093062416663153,PGNN_ALL_RESULTS_May12/male_pgnn_target-BFP_l2_fw-none_80pct_knn35/bfp/results_knn35_l2_fw-none_K1600_p1000000.0_mu2.5e-18.csv
1000000.0,40.0,BFP,l2,none,3200.0,1.7677669529663694e-18,0.2246252821876438,24.237303036038988,2.0257010215387,6.155583396774944,0.9371146858299892,148,0.0099989145419203,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BFP_l2_fw-none_80pct_knn40/bfp/results_knn40_l2_fw-none_K3200_p1000000.0_mu1.77e-18.csv
